participant,Welcome_Screen:1,participant_code:1,age:1,gender:1,handedness:1,education:1,income:1,computer_hours:1,wcst_task:1,n_back_task:1,corsi_block_span_task:1,fitts_law:1,navon_task:1,TIME_start,TIME_end,TIME_total
s.169e07f5-1a15-4be6-a9b0-4f33c0e93e49.txt,welcome_screen.2021-05-25-1629.data.169e07f5-1a15-4be6-a9b0-4f33c0e93e49.txt,259828,"","","","","","","","","","","",2021-05-25-16-29,"",""
s.be50cc12-62a8-48ab-b7e8-6dc9312df1b3.txt,welcome_screen.2021-05-29-2258.data.be50cc12-62a8-48ab-b7e8-6dc9312df1b3.txt,840021,22,1,1,3,5,13,WCST_Task.2021-05-29-2306.data.be50cc12-62a8-48ab-b7e8-6dc9312df1b3.txt,N_Back_Task.2021-05-29-2311.data.be50cc12-62a8-48ab-b7e8-6dc9312df1b3.txt,Corsi_Block_Span_Task.2021-05-29-2314.data.be50cc12-62a8-48ab-b7e8-6dc9312df1b3.txt,Fitts_Law.2021-05-29-2316.data.be50cc12-62a8-48ab-b7e8-6dc9312df1b3.txt,Navon_Task.2021-05-29-2320.data.be50cc12-62a8-48ab-b7e8-6dc9312df1b3.txt,2021-05-29-22-57,2021-05-29-23-20,23,
s.9670c301-4c44-48a2-b321-796cba6f282f.txt,welcome_screen.2021-05-25-1655.data.9670c301-4c44-48a2-b321-796cba6f282f.txt,394915,41,2,2,4,8,58,"","","","","",2021-05-25-16-55,"",""
s.d77e01a9-c518-494c-96b5-663fc87e33f8.txt,welcome_screen.2021-05-25-1559.data.d77e01a9-c518-494c-96b5-663fc87e33f8.txt,865667,44,1,1,4,3,20,WCST_Task.2021-05-25-1610.data.d77e01a9-c518-494c-96b5-663fc87e33f8.txt,N_Back_Task.2021-05-25-1616.data.d77e01a9-c518-494c-96b5-663fc87e33f8.txt,Corsi_Block_Span_Task.2021-05-25-1623.data.d77e01a9-c518-494c-96b5-663fc87e33f8.txt,Fitts_Law.2021-05-25-1624.data.d77e01a9-c518-494c-96b5-663fc87e33f8.txt,Navon_Task.2021-05-25-1629.data.d77e01a9-c518-494c-96b5-663fc87e33f8.txt,2021-05-25-15-59,2021-05-25-16-29,30,
s.ff0da9de-324d-416e-a192-f22f4537b6b4.txt,welcome_screen.2021-05-29-2250.data.ff0da9de-324d-416e-a192-f22f4537b6b4.txt,139330,33,2,1,3,2,2,WCST_Task.2021-05-29-2258.data.ff0da9de-324d-416e-a192-f22f4537b6b4.txt,"","","","",2021-05-29-22-50,"",""
s.c02f39aa-495b-4c5b-b1dd-53c02421938d.txt,welcome_screen.2021-05-29-2120.data.c02f39aa-495b-4c5b-b1dd-53c02421938d.txt,924198,25,2,1,3,6,61,WCST_Task.2021-05-29-2130.data.c02f39aa-495b-4c5b-b1dd-53c02421938d.txt,N_Back_Task.2021-05-29-2135.data.c02f39aa-495b-4c5b-b1dd-53c02421938d.txt,Corsi_Block_Span_Task.2021-05-29-2135.data.c02f39aa-495b-4c5b-b1dd-53c02421938d.txt,Fitts_Law.2021-05-29-2136.data.c02f39aa-495b-4c5b-b1dd-53c02421938d.txt,Navon_Task.2021-05-29-2139.data.c02f39aa-495b-4c5b-b1dd-53c02421938d.txt,2021-05-29-21-19,2021-05-29-21-39,20,
s.cabf674f-8466-4259-8b56-199e6876ea7e.txt,welcome_screen.2021-05-25-1633.data.cabf674f-8466-4259-8b56-199e6876ea7e.txt,537080,23,2,1,3,8,89,WCST_Task.2021-05-25-1644.data.cabf674f-8466-4259-8b56-199e6876ea7e.txt,N_Back_Task.2021-05-25-1650.data.cabf674f-8466-4259-8b56-199e6876ea7e.txt,Corsi_Block_Span_Task.2021-05-25-1650.data.cabf674f-8466-4259-8b56-199e6876ea7e.txt,Fitts_Law.2021-05-25-1651.data.cabf674f-8466-4259-8b56-199e6876ea7e.txt,Navon_Task.2021-05-25-1654.data.cabf674f-8466-4259-8b56-199e6876ea7e.txt,2021-05-25-16-32,2021-05-25-16-54,22,
s.d65d8c1c-a367-4100-8073-1d7a02d30546.txt,welcome_screen.2021-05-25-1555.data.d65d8c1c-a367-4100-8073-1d7a02d30546.txt,624559,30,1,1,3,7,10,WCST_Task.2021-05-25-1603.data.d65d8c1c-a367-4100-8073-1d7a02d30546.txt,"","","","",2021-05-25-15-54,"",""
s.b47b97df-87ac-462b-bed9-4b3c4dd362e8.txt,welcome_screen.2021-05-25-1638.data.b47b97df-87ac-462b-bed9-4b3c4dd362e8.txt,360939,44,1,1,2,5,2,WCST_Task.2021-05-25-1646.data.b47b97df-87ac-462b-bed9-4b3c4dd362e8.txt,N_Back_Task.2021-05-25-1651.data.b47b97df-87ac-462b-bed9-4b3c4dd362e8.txt,Corsi_Block_Span_Task.2021-05-25-1653.data.b47b97df-87ac-462b-bed9-4b3c4dd362e8.txt,Fitts_Law.2021-05-25-1654.data.b47b97df-87ac-462b-bed9-4b3c4dd362e8.txt,Navon_Task.2021-05-25-1657.data.b47b97df-87ac-462b-bed9-4b3c4dd362e8.txt,2021-05-25-16-38,2021-05-25-16-57,19,
s.fea65441-0cab-4d68-bf24-05630d44f3ba.txt,welcome_screen.2021-05-25-1646.data.fea65441-0cab-4d68-bf24-05630d44f3ba.txt,513724,29,2,1,3,5,10,WCST_Task.2021-05-25-1706.data.fea65441-0cab-4d68-bf24-05630d44f3ba.txt,N_Back_Task.2021-05-25-1714.data.fea65441-0cab-4d68-bf24-05630d44f3ba.txt,Corsi_Block_Span_Task.2021-05-25-1716.data.fea65441-0cab-4d68-bf24-05630d44f3ba.txt,Fitts_Law.2021-05-25-1719.data.fea65441-0cab-4d68-bf24-05630d44f3ba.txt,Navon_Task.2021-05-25-1726.data.fea65441-0cab-4d68-bf24-05630d44f3ba.txt,2021-05-25-16-46,2021-05-25-17-26,40,
s.cb39f288-eb58-4b67-8950-703a2c2be1b2.txt,welcome_screen.2021-05-25-1558.data.cb39f288-eb58-4b67-8950-703a2c2be1b2.txt,663604,30,2,1,2,1,10,WCST_Task.2021-05-25-1605.data.cb39f288-eb58-4b67-8950-703a2c2be1b2.txt,N_Back_Task.2021-05-25-1611.data.cb39f288-eb58-4b67-8950-703a2c2be1b2.txt,Corsi_Block_Span_Task.2021-05-25-1612.data.cb39f288-eb58-4b67-8950-703a2c2be1b2.txt,Fitts_Law.2021-05-25-1614.data.cb39f288-eb58-4b67-8950-703a2c2be1b2.txt,Navon_Task.2021-05-25-1617.data.cb39f288-eb58-4b67-8950-703a2c2be1b2.txt,2021-05-25-15-57,2021-05-25-16-17,20,
s.3e7f25e8-c822-43ee-92ea-95d6a33044ee.txt,welcome_screen.2021-05-25-1559.data.3e7f25e8-c822-43ee-92ea-95d6a33044ee.txt,235651,53,1,1,4,6,6,WCST_Task.2021-05-25-1608.data.3e7f25e8-c822-43ee-92ea-95d6a33044ee.txt,N_Back_Task.2021-05-25-1614.data.3e7f25e8-c822-43ee-92ea-95d6a33044ee.txt,Corsi_Block_Span_Task.2021-05-25-1615.data.3e7f25e8-c822-43ee-92ea-95d6a33044ee.txt,Fitts_Law.2021-05-25-1617.data.3e7f25e8-c822-43ee-92ea-95d6a33044ee.txt,Navon_Task.2021-05-25-1621.data.3e7f25e8-c822-43ee-92ea-95d6a33044ee.txt,2021-05-25-15-59,2021-05-25-16-21,22,
s.6d864347-b2ab-47de-b7fa-0384c6308b9c.txt,welcome_screen.2021-05-21-0936.data.6d864347-b2ab-47de-b7fa-0384c6308b9c.txt,437425,40,1,1,4,8,1,"","","","","",2021-05-21-09-36,"",""
s.d00d8360-6b1c-4ec3-8dd7-734a48b584af.txt,welcome_screen.2021-05-25-1626.data.d00d8360-6b1c-4ec3-8dd7-734a48b584af.txt,187729,42,2,1,3,6,14,WCST_Task.2021-05-25-1641.data.d00d8360-6b1c-4ec3-8dd7-734a48b584af.txt,"","","","",2021-05-25-16-26,"",""
s.6dd59535-0a51-42f2-b5f5-36610ecbb1fa.txt,welcome_screen.2021-05-25-1600.data.6dd59535-0a51-42f2-b5f5-36610ecbb1fa.txt,141199,58,2,1,3,10,88,WCST_Task.2021-05-25-1610.data.6dd59535-0a51-42f2-b5f5-36610ecbb1fa.txt,N_Back_Task.2021-05-25-1616.data.6dd59535-0a51-42f2-b5f5-36610ecbb1fa.txt,Corsi_Block_Span_Task.2021-05-25-1616.data.6dd59535-0a51-42f2-b5f5-36610ecbb1fa.txt,Fitts_Law.2021-05-25-1618.data.6dd59535-0a51-42f2-b5f5-36610ecbb1fa.txt,Navon_Task.2021-05-25-1622.data.6dd59535-0a51-42f2-b5f5-36610ecbb1fa.txt,2021-05-25-16-00,2021-05-25-16-22,22,
s.766e09fb-e518-413d-9f1e-5b8566ddbd9f.txt,welcome_screen.2021-05-25-1612.data.766e09fb-e518-413d-9f1e-5b8566ddbd9f.txt,153848,25,1,1,3,7,70,"","","","","",2021-05-25-16-11,"",""
s.2659b9e5-70ee-4767-99b3-f8eb6e0f6563.txt,welcome_screen.2021-05-25-1620.data.2659b9e5-70ee-4767-99b3-f8eb6e0f6563.txt,695489,42,1,1,3,8,51,WCST_Task.2021-05-25-1631.data.2659b9e5-70ee-4767-99b3-f8eb6e0f6563.txt,"","","","",2021-05-25-16-20,"",""
s.5112b313-93e0-47be-85b1-5851aaa36e16.txt,welcome_screen.2021-05-25-1601.data.5112b313-93e0-47be-85b1-5851aaa36e16.txt,897924,44,1,1,2,3,20,WCST_Task.2021-05-25-1610.data.5112b313-93e0-47be-85b1-5851aaa36e16.txt,N_Back_Task.2021-05-25-1616.data.5112b313-93e0-47be-85b1-5851aaa36e16.txt,Corsi_Block_Span_Task.2021-05-25-1618.data.5112b313-93e0-47be-85b1-5851aaa36e16.txt,Fitts_Law.2021-05-25-1620.data.5112b313-93e0-47be-85b1-5851aaa36e16.txt,Navon_Task.2021-05-25-1623.data.5112b313-93e0-47be-85b1-5851aaa36e16.txt,2021-05-25-16-01,2021-05-25-16-23,22,
s.32427d7f-96a7-4532-b057-e678f10994aa.txt,welcome_screen.2021-05-25-1734.data.32427d7f-96a7-4532-b057-e678f10994aa.txt,948299,33,1,1,3,7,74,WCST_Task.2021-05-25-1745.data.32427d7f-96a7-4532-b057-e678f10994aa.txt,N_Back_Task.2021-05-25-1751.data.32427d7f-96a7-4532-b057-e678f10994aa.txt,Corsi_Block_Span_Task.2021-05-25-1752.data.32427d7f-96a7-4532-b057-e678f10994aa.txt,Fitts_Law.2021-05-25-1754.data.32427d7f-96a7-4532-b057-e678f10994aa.txt,Navon_Task.2021-05-25-1757.data.32427d7f-96a7-4532-b057-e678f10994aa.txt,2021-05-25-17-33,2021-05-25-17-57,24,
s.07e8b9e4-4957-4cd8-ba01-f7109984b05c.txt,welcome_screen.2021-05-25-1636.data.07e8b9e4-4957-4cd8-ba01-f7109984b05c.txt,286520,34,1,1,2,3,30,WCST_Task.2021-05-25-1645.data.07e8b9e4-4957-4cd8-ba01-f7109984b05c.txt,N_Back_Task.2021-05-25-1650.data.07e8b9e4-4957-4cd8-ba01-f7109984b05c.txt,Corsi_Block_Span_Task.2021-05-25-1652.data.07e8b9e4-4957-4cd8-ba01-f7109984b05c.txt,Fitts_Law.2021-05-25-1654.data.07e8b9e4-4957-4cd8-ba01-f7109984b05c.txt,Navon_Task.2021-05-25-1657.data.07e8b9e4-4957-4cd8-ba01-f7109984b05c.txt,2021-05-25-16-35,2021-05-25-16-57,22,
s.79ce2741-ff55-4821-ba11-86ac1d16c36e.txt,welcome_screen.2021-05-25-1640.data.79ce2741-ff55-4821-ba11-86ac1d16c36e.txt,663372,31,1,1,3,6,18,WCST_Task.2021-05-25-1649.data.79ce2741-ff55-4821-ba11-86ac1d16c36e.txt,N_Back_Task.2021-05-25-1655.data.79ce2741-ff55-4821-ba11-86ac1d16c36e.txt,Corsi_Block_Span_Task.2021-05-25-1656.data.79ce2741-ff55-4821-ba11-86ac1d16c36e.txt,Fitts_Law.2021-05-25-1657.data.79ce2741-ff55-4821-ba11-86ac1d16c36e.txt,Navon_Task.2021-05-25-1700.data.79ce2741-ff55-4821-ba11-86ac1d16c36e.txt,2021-05-25-16-40,2021-05-25-17-00,20,
s.aad37b6c-0e0d-43d4-a14f-a5b0c429839c.txt,welcome_screen.2021-05-25-1601.data.aad37b6c-0e0d-43d4-a14f-a5b0c429839c.txt,559530,29,1,1,3,9,67,WCST_Task.2021-05-25-1609.data.aad37b6c-0e0d-43d4-a14f-a5b0c429839c.txt,N_Back_Task.2021-05-25-1613.data.aad37b6c-0e0d-43d4-a14f-a5b0c429839c.txt,Corsi_Block_Span_Task.2021-05-25-1615.data.aad37b6c-0e0d-43d4-a14f-a5b0c429839c.txt,Fitts_Law.2021-05-25-1616.data.aad37b6c-0e0d-43d4-a14f-a5b0c429839c.txt,Navon_Task.2021-05-25-1622.data.aad37b6c-0e0d-43d4-a14f-a5b0c429839c.txt,2021-05-25-16-01,2021-05-25-16-22,21,
s.fd3eb582-5e2d-42c1-a9e5-a3de9743f949.txt,"",428355,"","","","","","","","","","","",2021-05-29-22-45,"",""
s.0051b102-092f-41d1-98d0-dc731aeeed88.txt,welcome_screen.2021-05-25-1555.data.0051b102-092f-41d1-98d0-dc731aeeed88.txt,644865,41,1,1,3,4,1,WCST_Task.2021-05-25-1603.data.0051b102-092f-41d1-98d0-dc731aeeed88.txt,N_Back_Task.2021-05-25-1608.data.0051b102-092f-41d1-98d0-dc731aeeed88.txt,Corsi_Block_Span_Task.2021-05-25-1611.data.0051b102-092f-41d1-98d0-dc731aeeed88.txt,Fitts_Law.2021-05-25-1612.data.0051b102-092f-41d1-98d0-dc731aeeed88.txt,Navon_Task.2021-05-25-1615.data.0051b102-092f-41d1-98d0-dc731aeeed88.txt,2021-05-25-15-54,2021-05-25-16-15,21,
s.4fd7ac12-56a9-4027-955e-e68c9b12dc18.txt,welcome_screen.2021-05-25-1602.data.4fd7ac12-56a9-4027-955e-e68c9b12dc18.txt,223460,43,1,1,3,3,16,WCST_Task.2021-05-25-1611.data.4fd7ac12-56a9-4027-955e-e68c9b12dc18.txt,N_Back_Task.2021-05-25-1617.data.4fd7ac12-56a9-4027-955e-e68c9b12dc18.txt,Corsi_Block_Span_Task.2021-05-25-1622.data.4fd7ac12-56a9-4027-955e-e68c9b12dc18.txt,"","",2021-05-25-16-02,"",""
s.9fb25ec3-ba54-4d52-aaa7-80d3c45b3b8f.txt,welcome_screen.2021-05-29-2131.data.9fb25ec3-ba54-4d52-aaa7-80d3c45b3b8f.txt,188798,67,2,1,3,1,3,WCST_Task.2021-05-29-2141.data.9fb25ec3-ba54-4d52-aaa7-80d3c45b3b8f.txt,N_Back_Task.2021-05-29-2147.data.9fb25ec3-ba54-4d52-aaa7-80d3c45b3b8f.txt,Corsi_Block_Span_Task.2021-05-29-2149.data.9fb25ec3-ba54-4d52-aaa7-80d3c45b3b8f.txt,Fitts_Law.2021-05-29-2151.data.9fb25ec3-ba54-4d52-aaa7-80d3c45b3b8f.txt,Navon_Task.2021-05-29-2155.data.9fb25ec3-ba54-4d52-aaa7-80d3c45b3b8f.txt,2021-05-29-21-30,2021-05-29-21-55,25,
s.d24e2590-aca5-467e-9f4f-a59754d18d15.txt,welcome_screen.2021-05-25-1620.data.d24e2590-aca5-467e-9f4f-a59754d18d15.txt,247392,"","","","","","","","","","","",2021-05-25-16-20,"",""
s.d3b74af9-3b24-4820-83a0-67986b3ec0bf.txt,welcome_screen.2021-05-10-0639.data.d3b74af9-3b24-4820-83a0-67986b3ec0bf.txt,490901,"","","","","","",WCST_Task.2021-05-10-0647.data.d3b74af9-3b24-4820-83a0-67986b3ec0bf.txt,N_Back_Task.2021-05-10-0652.data.d3b74af9-3b24-4820-83a0-67986b3ec0bf.txt,Corsi_Block_Span_Task.2021-05-10-0654.data.d3b74af9-3b24-4820-83a0-67986b3ec0bf.txt,Fitts_Law.2021-05-10-0655.data.d3b74af9-3b24-4820-83a0-67986b3ec0bf.txt,Navon_Task.2021-05-10-0657.data.d3b74af9-3b24-4820-83a0-67986b3ec0bf.txt,2021-05-10-06-39,2021-05-10-06-57,18,
s.23dac6ff-5209-4e97-bb1f-7e1279de5f4a.txt,welcome_screen.2021-05-29-2155.data.23dac6ff-5209-4e97-bb1f-7e1279de5f4a.txt,777259,64,1,2,3,9,74,"","","","","",2021-05-29-21-55,"",""
s.b1a25df7-a01d-4e84-a81f-f39235ade563.txt,welcome_screen.2021-05-25-1602.data.b1a25df7-a01d-4e84-a81f-f39235ade563.txt,282800,35,2,3,3,7,97,"","","","","",2021-05-25-16-02,"",""
s.cffd4229-6130-4c76-989d-bb6f278541ea.txt,welcome_screen.2021-05-25-1621.data.cffd4229-6130-4c76-989d-bb6f278541ea.txt,416606,28,1,1,3,9,73,WCST_Task.2021-05-25-1631.data.cffd4229-6130-4c76-989d-bb6f278541ea.txt,"","","","",2021-05-25-16-21,"",""
s.4947da03-2e45-42c9-a072-8ff24ec5c2dc.txt,welcome_screen.2021-05-25-1555.data.4947da03-2e45-42c9-a072-8ff24ec5c2dc.txt,948158,30,2,1,4,4,1,WCST_Task.2021-05-25-1605.data.4947da03-2e45-42c9-a072-8ff24ec5c2dc.txt,N_Back_Task.2021-05-25-1611.data.4947da03-2e45-42c9-a072-8ff24ec5c2dc.txt,Corsi_Block_Span_Task.2021-05-25-1612.data.4947da03-2e45-42c9-a072-8ff24ec5c2dc.txt,Fitts_Law.2021-05-25-1613.data.4947da03-2e45-42c9-a072-8ff24ec5c2dc.txt,Navon_Task.2021-05-25-1617.data.4947da03-2e45-42c9-a072-8ff24ec5c2dc.txt,2021-05-25-15-54,2021-05-25-16-17,23,
s.31af103a-244f-4e85-bb14-9217fbd91d57.txt,welcome_screen.2021-05-25-1607.data.31af103a-244f-4e85-bb14-9217fbd91d57.txt,217762,44,1,1,2,3,10,WCST_Task.2021-05-25-1617.data.31af103a-244f-4e85-bb14-9217fbd91d57.txt,N_Back_Task.2021-05-25-1624.data.31af103a-244f-4e85-bb14-9217fbd91d57.txt,Corsi_Block_Span_Task.2021-05-25-1627.data.31af103a-244f-4e85-bb14-9217fbd91d57.txt,Fitts_Law.2021-05-25-1629.data.31af103a-244f-4e85-bb14-9217fbd91d57.txt,Navon_Task.2021-05-25-1633.data.31af103a-244f-4e85-bb14-9217fbd91d57.txt,2021-05-25-16-06,2021-05-25-16-33,27,
s.8a5aee94-fc28-4b4e-b708-d0b4fc03fe19.txt,welcome_screen.2021-05-25-1644.data.8a5aee94-fc28-4b4e-b708-d0b4fc03fe19.txt,107700,35,1,1,3,4,4,WCST_Task.2021-05-25-1653.data.8a5aee94-fc28-4b4e-b708-d0b4fc03fe19.txt,N_Back_Task.2021-05-25-1658.data.8a5aee94-fc28-4b4e-b708-d0b4fc03fe19.txt,Corsi_Block_Span_Task.2021-05-25-1700.data.8a5aee94-fc28-4b4e-b708-d0b4fc03fe19.txt,Fitts_Law.2021-05-25-1701.data.8a5aee94-fc28-4b4e-b708-d0b4fc03fe19.txt,Navon_Task.2021-05-25-1706.data.8a5aee94-fc28-4b4e-b708-d0b4fc03fe19.txt,2021-05-25-16-44,2021-05-25-17-06,22,
s.c6b22c08-5d54-40c6-abf8-ff408b4bf835.txt,welcome_screen.2021-05-25-1616.data.c6b22c08-5d54-40c6-abf8-ff408b4bf835.txt,812735,39,1,1,3,2,7,WCST_Task.2021-05-25-1624.data.c6b22c08-5d54-40c6-abf8-ff408b4bf835.txt,N_Back_Task.2021-05-25-1629.data.c6b22c08-5d54-40c6-abf8-ff408b4bf835.txt,Corsi_Block_Span_Task.2021-05-25-1630.data.c6b22c08-5d54-40c6-abf8-ff408b4bf835.txt,Fitts_Law.2021-05-25-1632.data.c6b22c08-5d54-40c6-abf8-ff408b4bf835.txt,Navon_Task.2021-05-25-1635.data.c6b22c08-5d54-40c6-abf8-ff408b4bf835.txt,2021-05-25-16-15,2021-05-25-16-35,20,
s.b76ccfb1-1ce2-45a9-ac69-334fa3b61b4a.txt,welcome_screen.2021-05-25-1556.data.b76ccfb1-1ce2-45a9-ac69-334fa3b61b4a.txt,941737,36,1,1,4,8,23,WCST_Task.2021-05-25-1619.data.b76ccfb1-1ce2-45a9-ac69-334fa3b61b4a.txt,N_Back_Task.2021-05-25-1625.data.b76ccfb1-1ce2-45a9-ac69-334fa3b61b4a.txt,Corsi_Block_Span_Task.2021-05-25-1626.data.b76ccfb1-1ce2-45a9-ac69-334fa3b61b4a.txt,Fitts_Law.2021-05-25-1628.data.b76ccfb1-1ce2-45a9-ac69-334fa3b61b4a.txt,Navon_Task.2021-05-25-1630.data.b76ccfb1-1ce2-45a9-ac69-334fa3b61b4a.txt,2021-05-25-15-56,2021-05-25-16-30,34,
s.d109b63b-3006-4938-bacc-2beb55af7236.txt,welcome_screen.2021-05-25-1558.data.d109b63b-3006-4938-bacc-2beb55af7236.txt,243363,50,2,1,4,8,78,WCST_Task.2021-05-25-1625.data.d109b63b-3006-4938-bacc-2beb55af7236.txt,N_Back_Task.2021-05-25-1632.data.d109b63b-3006-4938-bacc-2beb55af7236.txt,Corsi_Block_Span_Task.2021-05-25-1632.data.d109b63b-3006-4938-bacc-2beb55af7236.txt,"","",2021-05-25-15-58,"",""
s.661e6862-7405-48c1-8bd9-a95657cf392b.txt,welcome_screen.2021-05-25-1557.data.661e6862-7405-48c1-8bd9-a95657cf392b.txt,896860,75,2,1,4,3,0,WCST_Task.2021-05-25-1609.data.661e6862-7405-48c1-8bd9-a95657cf392b.txt,N_Back_Task.2021-05-25-1615.data.661e6862-7405-48c1-8bd9-a95657cf392b.txt,Corsi_Block_Span_Task.2021-05-25-1616.data.661e6862-7405-48c1-8bd9-a95657cf392b.txt,Fitts_Law.2021-05-25-1618.data.661e6862-7405-48c1-8bd9-a95657cf392b.txt,Navon_Task.2021-05-25-1623.data.661e6862-7405-48c1-8bd9-a95657cf392b.txt,2021-05-25-15-57,2021-05-25-16-23,26,
s.073fa34f-bd3f-4eaa-93fd-2acb3306583e.txt,welcome_screen.2021-05-25-1656.data.073fa34f-bd3f-4eaa-93fd-2acb3306583e.txt,412246,45,1,1,3,3,4,WCST_Task.2021-05-25-1706.data.073fa34f-bd3f-4eaa-93fd-2acb3306583e.txt,N_Back_Task.2021-05-25-1711.data.073fa34f-bd3f-4eaa-93fd-2acb3306583e.txt,Corsi_Block_Span_Task.2021-05-25-1712.data.073fa34f-bd3f-4eaa-93fd-2acb3306583e.txt,Fitts_Law.2021-05-25-1713.data.073fa34f-bd3f-4eaa-93fd-2acb3306583e.txt,Navon_Task.2021-05-25-1718.data.073fa34f-bd3f-4eaa-93fd-2acb3306583e.txt,2021-05-25-16-55,2021-05-25-17-18,23,
s.3fe508ca-8717-4e41-9647-1ed874742a72.txt,welcome_screen.2021-05-25-1641.data.3fe508ca-8717-4e41-9647-1ed874742a72.txt,846954,24,2,1,4,8,59,WCST_Task.2021-05-25-1651.data.3fe508ca-8717-4e41-9647-1ed874742a72.txt,N_Back_Task.2021-05-25-1656.data.3fe508ca-8717-4e41-9647-1ed874742a72.txt,Corsi_Block_Span_Task.2021-05-25-1656.data.3fe508ca-8717-4e41-9647-1ed874742a72.txt,Fitts_Law.2021-05-25-1658.data.3fe508ca-8717-4e41-9647-1ed874742a72.txt,"",2021-05-25-16-41,2021-05-25-17-01,20,
s.27a31d98-1305-4ac9-88bd-eab75123aa2e.txt,welcome_screen.2021-05-25-1716.data.27a31d98-1305-4ac9-88bd-eab75123aa2e.txt,605413,27,2,1,3,9,89,WCST_Task.2021-05-25-1736.data.27a31d98-1305-4ac9-88bd-eab75123aa2e.txt,"","","","",2021-05-25-17-16,"",""
s.b2bb16f1-901a-4ddf-a95f-d3afcbfb5911.txt,welcome_screen.2021-05-25-1600.data.b2bb16f1-901a-4ddf-a95f-d3afcbfb5911.txt,152049,23,1,1,3,6,75,WCST_Task.2021-05-25-1610.data.b2bb16f1-901a-4ddf-a95f-d3afcbfb5911.txt,N_Back_Task.2021-05-25-1615.data.b2bb16f1-901a-4ddf-a95f-d3afcbfb5911.txt,Corsi_Block_Span_Task.2021-05-25-1617.data.b2bb16f1-901a-4ddf-a95f-d3afcbfb5911.txt,Fitts_Law.2021-05-25-1618.data.b2bb16f1-901a-4ddf-a95f-d3afcbfb5911.txt,Navon_Task.2021-05-25-1623.data.b2bb16f1-901a-4ddf-a95f-d3afcbfb5911.txt,2021-05-25-16-00,2021-05-25-16-23,23,
s.f86a706e-1d52-44bd-b3c0-1ca423161045.txt,welcome_screen.2021-05-29-2132.data.f86a706e-1d52-44bd-b3c0-1ca423161045.txt,229541,25,2,1,3,8,18,WCST_Task.2021-05-29-2143.data.f86a706e-1d52-44bd-b3c0-1ca423161045.txt,N_Back_Task.2021-05-29-2152.data.f86a706e-1d52-44bd-b3c0-1ca423161045.txt,Corsi_Block_Span_Task.2021-05-29-2152.data.f86a706e-1d52-44bd-b3c0-1ca423161045.txt,Fitts_Law.2021-05-29-2155.data.f86a706e-1d52-44bd-b3c0-1ca423161045.txt,Navon_Task.2021-05-29-2156.data.f86a706e-1d52-44bd-b3c0-1ca423161045.txt,2021-05-29-21-31,2021-05-29-21-56,25,
s.20164b99-d3e3-45b2-b1e5-55095e780d8a.txt,welcome_screen.2021-05-25-1558.data.20164b99-d3e3-45b2-b1e5-55095e780d8a.txt,528653,63,1,2,4,4,0,WCST_Task.2021-05-25-1608.data.20164b99-d3e3-45b2-b1e5-55095e780d8a.txt,N_Back_Task.2021-05-25-1613.data.20164b99-d3e3-45b2-b1e5-55095e780d8a.txt,Corsi_Block_Span_Task.2021-05-25-1615.data.20164b99-d3e3-45b2-b1e5-55095e780d8a.txt,Fitts_Law.2021-05-25-1619.data.20164b99-d3e3-45b2-b1e5-55095e780d8a.txt,Navon_Task.2021-05-25-1623.data.20164b99-d3e3-45b2-b1e5-55095e780d8a.txt,2021-05-25-15-58,2021-05-25-16-23,25,
s.9e37a05f-5a32-4762-bb62-a276e6f175ce.txt,welcome_screen.2021-05-25-1555.data.9e37a05f-5a32-4762-bb62-a276e6f175ce.txt,683638,38,2,1,3,7,26,WCST_Task.2021-05-25-1608.data.9e37a05f-5a32-4762-bb62-a276e6f175ce.txt,N_Back_Task.2021-05-25-1617.data.9e37a05f-5a32-4762-bb62-a276e6f175ce.txt,Corsi_Block_Span_Task.2021-05-25-1617.data.9e37a05f-5a32-4762-bb62-a276e6f175ce.txt,Fitts_Law.2021-05-25-1619.data.9e37a05f-5a32-4762-bb62-a276e6f175ce.txt,Navon_Task.2021-05-25-1622.data.9e37a05f-5a32-4762-bb62-a276e6f175ce.txt,2021-05-25-15-54,2021-05-25-16-22,28,
s.3a6d0d9e-2a16-4789-8c20-8b3e349bbf06.txt,"","","","","","","","","","","","","",2021-05-29-23-28,"",""
s.ecc8813c-3f7c-46b6-b262-21699edb716d.txt,welcome_screen.2021-05-25-1558.data.ecc8813c-3f7c-46b6-b262-21699edb716d.txt,165654,27,2,1,3,4,1,WCST_Task.2021-05-25-1605.data.ecc8813c-3f7c-46b6-b262-21699edb716d.txt,N_Back_Task.2021-05-25-1610.data.ecc8813c-3f7c-46b6-b262-21699edb716d.txt,Corsi_Block_Span_Task.2021-05-25-1612.data.ecc8813c-3f7c-46b6-b262-21699edb716d.txt,Fitts_Law.2021-05-25-1613.data.ecc8813c-3f7c-46b6-b262-21699edb716d.txt,Navon_Task.2021-05-25-1615.data.ecc8813c-3f7c-46b6-b262-21699edb716d.txt,2021-05-25-15-58,2021-05-25-16-15,17,
s.49579e44-6724-4b50-ad24-1bb2f2ea1a9b.txt,welcome_screen.2021-05-25-1615.data.49579e44-6724-4b50-ad24-1bb2f2ea1a9b.txt,676811,25,2,1,3,10,7,"","","","","",2021-05-25-16-15,"",""
