,participant,reward,status,action,rule,rule_correct,rule_used,n_t
26765,528653.0,1,1,1,shape,shape,shape,65
26766,528653.0,1,1,1,shape,shape,shape,66
26767,528653.0,1,1,1,shape,shape,shape,67
26768,528653.0,1,1,1,shape,shape,shape,68
26769,528653.0,1,1,1,shape,shape,shape,69
26770,528653.0,0,2,1,number,number,shape,70
26771,528653.0,1,1,2,number,number,number,71
26772,528653.0,1,1,2,number,number,number,72
26773,528653.0,1,1,2,number,number,number,73
26774,528653.0,1,1,2,number,number,number,74
26775,528653.0,1,1,2,number,number,number,75
26776,528653.0,1,1,2,number,number,number,76
26777,528653.0,0,2,3,shape,shape,color,77
26778,528653.0,0,2,3,shape,shape,color,78
26779,528653.0,1,1,1,shape,shape,shape,79
26780,528653.0,1,1,1,shape,shape,shape,80
26781,528653.0,1,1,1,shape,shape,shape,81
26782,528653.0,1,1,1,shape,shape,shape,82
26783,528653.0,1,1,3,color,color,color,83
26784,528653.0,1,1,3,color,color,color,84
26785,528653.0,1,1,3,color,color,color,85
26786,528653.0,1,1,3,color,color,color,86
26787,528653.0,1,1,3,color,color,color,87
26788,528653.0,1,1,1,shape,shape,shape,88
26789,528653.0,1,1,1,shape,shape,shape,89
26790,528653.0,1,1,1,shape,shape,shape,90
26791,528653.0,1,1,1,shape,shape,shape,91
26792,528653.0,1,1,1,shape,shape,shape,92
26793,528653.0,1,1,1,shape,shape,shape,93
26794,528653.0,1,1,3,color,color,color,94
26795,528653.0,1,1,3,color,color,color,95
26796,528653.0,1,1,3,color,color,color,96
26797,528653.0,1,1,3,color,color,color,97
26798,528653.0,1,1,3,color,color,color,98
26799,528653.0,1,1,3,color,color,color,99
26800,683638.0,0,2,3,shape,shape,color,0
26801,683638.0,0,3,,shape,shape,time out,1
26802,683638.0,0,3,,shape,shape,time out,2
26803,683638.0,0,3,,shape,shape,time out,3
26804,683638.0,0,3,,shape,shape,time out,4
26805,683638.0,0,3,,shape,shape,time out,5
26806,683638.0,0,2,3,shape,shape,color,6
26807,683638.0,0,2,3,shape,shape,color,7
26808,683638.0,0,2,2,shape,shape,number,8
26809,683638.0,0,2,3,shape,shape,color,9
26810,683638.0,0,2,3,number,number,color,10
26811,683638.0,0,2,3,number,number,color,11
26812,683638.0,1,1,2,number,number,number,12
26813,683638.0,1,1,2,number,number,number,13
26814,683638.0,1,1,2,number,number,number,14
26815,683638.0,1,1,2,number,number,number,15
26816,683638.0,1,1,2,number,number,number,16
26817,683638.0,1,1,2,number,number,number,17
26818,683638.0,1,1,2,number,number,number,18
26819,683638.0,0,2,1,color,color,shape,19
26820,683638.0,0,2,2,color,color,number,20
26821,683638.0,0,2,1,color,color,shape,21
26822,683638.0,0,2,2,color,color,number,22
26823,683638.0,0,2,1,color,color,shape,23
26824,683638.0,0,2,2,color,color,number,24
26825,683638.0,0,2,1,color,color,shape,25
26826,683638.0,0,2,2,color,color,number,26
26827,683638.0,0,2,3,shape,shape,color,27
26828,683638.0,0,2,3,shape,shape,color,28
26829,683638.0,0,2,3,shape,shape,color,29
26830,683638.0,0,2,3,shape,shape,color,30
26831,683638.0,0,2,2,shape,shape,number,31
26832,683638.0,0,2,3,shape,shape,color,32
26833,683638.0,0,2,3,shape,shape,color,33
26834,683638.0,0,2,2,shape,shape,number,34
26835,683638.0,0,2,3,number,number,color,35
26836,683638.0,1,1,2,number,number,number,36
26837,683638.0,1,1,2,number,number,number,37
26838,683638.0,1,1,2,number,number,number,38
26839,683638.0,1,1,2,number,number,number,39
26840,683638.0,1,1,2,number,number,number,40
26841,683638.0,1,1,2,number,number,number,41
26842,683638.0,0,2,1,color,color,shape,42
26843,683638.0,0,2,1,color,color,shape,43
26844,683638.0,0,2,1,color,color,shape,44
26845,683638.0,0,2,1,color,color,shape,45
26846,683638.0,0,2,1,color,color,shape,46
26847,683638.0,1,1,2,number,number,number,47
26848,683638.0,1,1,2,number,number,number,48
26849,683638.0,1,1,2,number,number,number,49
26850,683638.0,0,2,3,number,number,color,50
26851,683638.0,1,1,2,number,number,number,51
26852,683638.0,1,1,2,number,number,number,52
26853,683638.0,0,2,3,shape,shape,color,53
26854,683638.0,0,2,3,shape,shape,color,54
26855,683638.0,0,2,2,shape,shape,number,55
26856,683638.0,0,2,3,shape,shape,color,56
26857,683638.0,0,2,3,shape,shape,color,57
26858,683638.0,0,2,3,shape,shape,color,58
26859,683638.0,0,2,3,shape,shape,color,59
26860,683638.0,0,2,1,color,color,shape,60
26861,683638.0,0,2,1,color,color,shape,61
26862,683638.0,0,2,2,color,color,number,62
26863,683638.0,0,2,1,color,color,shape,63
26864,683638.0,0,2,1,color,color,shape,64
26865,683638.0,0,2,3,shape,shape,color,65
26866,683638.0,0,2,3,shape,shape,color,66
26867,683638.0,0,2,,shape,shape,no rule,67
26868,683638.0,0,2,3,shape,shape,color,68
26869,683638.0,0,2,3,shape,shape,color,69
26870,683638.0,1,1,2,number,number,number,70
26871,683638.0,1,1,2,number,number,number,71
26872,683638.0,0,2,3,number,number,color,72
26873,683638.0,0,3,,number,number,time out,73
26874,683638.0,0,3,,number,number,time out,74
26875,683638.0,0,3,,number,number,time out,75
26876,683638.0,0,3,,number,number,time out,76
26877,683638.0,0,2,3,shape,shape,color,77
26878,683638.0,0,2,2,shape,shape,number,78
26879,683638.0,0,2,2,shape,shape,number,79
26880,683638.0,0,2,3,shape,shape,color,80
26881,683638.0,0,3,,shape,shape,time out,81
26882,683638.0,0,2,3,shape,shape,color,82
26883,683638.0,0,2,1,color,color,shape,83
26884,683638.0,0,2,2,color,color,number,84
26885,683638.0,0,2,1,color,color,shape,85
26886,683638.0,0,2,,color,color,no rule,86
26887,683638.0,0,2,1,color,color,shape,87
26888,683638.0,0,2,2,shape,shape,number,88
26889,683638.0,0,2,3,shape,shape,color,89
26890,683638.0,0,2,3,shape,shape,color,90
26891,683638.0,0,2,3,shape,shape,color,91
26892,683638.0,0,2,3,shape,shape,color,92
26893,683638.0,0,2,3,shape,shape,color,93
26894,683638.0,0,2,1,color,color,shape,94
26895,683638.0,0,2,1,color,color,shape,95
26896,683638.0,0,2,1,color,color,shape,96
26897,683638.0,0,2,1,color,color,shape,97
26898,683638.0,0,2,2,color,color,number,98
26899,683638.0,0,2,1,color,color,shape,99
26900,165654.0,0,2,2,shape,shape,number,0
26901,165654.0,0,2,3,shape,shape,color,1
26902,165654.0,1,1,1,shape,shape,shape,2
26903,165654.0,1,1,1,shape,shape,shape,3
26904,165654.0,1,1,1,shape,shape,shape,4
26905,165654.0,1,1,1,shape,shape,shape,5
26906,165654.0,1,1,1,shape,shape,shape,6
26907,165654.0,1,1,1,shape,shape,shape,7
26908,165654.0,1,1,1,shape,shape,shape,8
26909,165654.0,1,1,1,shape,shape,shape,9
26910,165654.0,0,2,3,number,number,color,10
26911,165654.0,0,2,3,number,number,color,11
26912,165654.0,0,2,3,number,number,color,12
26913,165654.0,1,1,2,number,number,number,13
26914,165654.0,1,1,2,number,number,number,14
26915,165654.0,1,1,2,number,number,number,15
26916,165654.0,1,1,2,number,number,number,16
26917,165654.0,1,1,2,number,number,number,17
26918,165654.0,1,1,2,number,number,number,18
26919,165654.0,0,2,1,color,color,shape,19
26920,165654.0,0,2,1,color,color,shape,20
26921,165654.0,1,1,3,color,color,color,21
26922,165654.0,1,1,3,color,color,color,22
26923,165654.0,1,1,3,color,color,color,23
26924,165654.0,1,1,3,color,color,color,24
26925,165654.0,1,1,3,color,color,color,25
26926,165654.0,1,1,3,color,color,color,26
26927,165654.0,1,1,1,shape,shape,shape,27
26928,165654.0,1,1,1,shape,shape,shape,28
26929,165654.0,1,1,1,shape,shape,shape,29
26930,165654.0,1,1,1,shape,shape,shape,30
26931,165654.0,1,1,1,shape,shape,shape,31
26932,165654.0,1,1,1,shape,shape,shape,32
26933,165654.0,1,1,1,shape,shape,shape,33
26934,165654.0,1,1,1,shape,shape,shape,34
26935,165654.0,0,2,1,number,number,shape,35
26936,165654.0,0,2,3,number,number,color,36
26937,165654.0,1,1,2,number,number,number,37
26938,165654.0,1,1,2,number,number,number,38
26939,165654.0,1,1,2,number,number,number,39
26940,165654.0,1,1,2,number,number,number,40
26941,165654.0,1,1,2,number,number,number,41
26942,165654.0,0,2,1,color,color,shape,42
26943,165654.0,1,1,3,color,color,color,43
26944,165654.0,1,1,3,color,color,color,44
26945,165654.0,1,1,3,color,color,color,45
26946,165654.0,1,1,3,color,color,color,46
26947,165654.0,0,2,1,number,number,shape,47
26948,165654.0,1,1,2,number,number,number,48
26949,165654.0,1,1,2,number,number,number,49
26950,165654.0,1,1,2,number,number,number,50
26951,165654.0,1,1,2,number,number,number,51
26952,165654.0,1,1,2,number,number,number,52
26953,165654.0,0,2,3,shape,shape,color,53
26954,165654.0,1,1,1,shape,shape,shape,54
26955,165654.0,1,1,1,shape,shape,shape,55
26956,165654.0,1,1,1,shape,shape,shape,56
26957,165654.0,1,1,1,shape,shape,shape,57
26958,165654.0,1,1,1,shape,shape,shape,58
26959,165654.0,1,1,1,shape,shape,shape,59
26960,165654.0,1,1,3,color,color,color,60
26961,165654.0,1,1,3,color,color,color,61
26962,165654.0,1,1,3,color,color,color,62
26963,165654.0,1,1,3,color,color,color,63
26964,165654.0,1,1,3,color,color,color,64
26965,165654.0,1,1,1,shape,shape,shape,65
26966,165654.0,1,1,1,shape,shape,shape,66
26967,165654.0,1,1,1,shape,shape,shape,67
26968,165654.0,1,1,1,shape,shape,shape,68
26969,165654.0,1,1,1,shape,shape,shape,69
26970,165654.0,0,2,1,number,number,shape,70
26971,165654.0,1,1,2,number,number,number,71
26972,165654.0,1,1,2,number,number,number,72
26973,165654.0,1,1,2,number,number,number,73
26974,165654.0,1,1,2,number,number,number,74
26975,165654.0,1,1,2,number,number,number,75
26976,165654.0,1,1,2,number,number,number,76
26977,165654.0,0,2,2,shape,shape,number,77
26978,165654.0,1,1,1,shape,shape,shape,78
26979,165654.0,1,1,1,shape,shape,shape,79
26980,165654.0,1,1,1,shape,shape,shape,80
26981,165654.0,1,1,1,shape,shape,shape,81
26982,165654.0,1,1,1,shape,shape,shape,82
26983,165654.0,1,1,3,color,color,color,83
26984,165654.0,1,1,3,color,color,color,84
26985,165654.0,1,1,3,color,color,color,85
26986,165654.0,1,1,3,color,color,color,86
26987,165654.0,1,1,3,color,color,color,87
26988,165654.0,1,1,1,shape,shape,shape,88
26989,165654.0,1,1,1,shape,shape,shape,89
26990,165654.0,1,1,1,shape,shape,shape,90
26991,165654.0,1,1,1,shape,shape,shape,91
26992,165654.0,1,1,1,shape,shape,shape,92
26993,165654.0,1,1,1,shape,shape,shape,93
26994,165654.0,1,1,3,color,color,color,94
26995,165654.0,1,1,3,color,color,color,95
26996,165654.0,1,1,3,color,color,color,96
26997,165654.0,1,1,3,color,color,color,97
26998,165654.0,1,1,3,color,color,color,98
26999,165654.0,1,1,3,color,color,color,99
27000,706034.0,0,2,2,shape,shape,number,0
27001,706034.0,0,2,3,shape,shape,color,1
27002,706034.0,0,2,3,shape,shape,color,2
27003,706034.0,0,2,3,shape,shape,color,3
27004,706034.0,0,2,3,shape,shape,color,4
27005,706034.0,1,1,1,shape,shape,shape,5
27006,706034.0,1,1,1,shape,shape,shape,6
27007,706034.0,1,1,1,shape,shape,shape,7
27008,706034.0,1,1,1,shape,shape,shape,8
27009,706034.0,1,1,1,shape,shape,shape,9
27010,706034.0,0,2,3,number,number,color,10
27011,706034.0,0,2,3,number,number,color,11
27012,706034.0,1,1,2,number,number,number,12
27013,706034.0,1,1,2,number,number,number,13
27014,706034.0,1,1,2,number,number,number,14
27015,706034.0,1,1,2,number,number,number,15
27016,706034.0,1,1,2,number,number,number,16
27017,706034.0,1,1,2,number,number,number,17
27018,706034.0,1,1,2,number,number,number,18
27019,706034.0,0,2,1,color,color,shape,19
27020,706034.0,1,1,3,color,color,color,20
27021,706034.0,1,1,3,color,color,color,21
27022,706034.0,1,1,3,color,color,color,22
27023,706034.0,1,1,3,color,color,color,23
27024,706034.0,1,1,3,color,color,color,24
27025,706034.0,1,1,3,color,color,color,25
27026,706034.0,1,1,3,color,color,color,26
27027,706034.0,1,1,1,shape,shape,shape,27
27028,706034.0,1,1,1,shape,shape,shape,28
27029,706034.0,1,1,1,shape,shape,shape,29
27030,706034.0,1,1,1,shape,shape,shape,30
27031,706034.0,1,1,1,shape,shape,shape,31
27032,706034.0,1,1,1,shape,shape,shape,32
27033,706034.0,1,1,1,shape,shape,shape,33
27034,706034.0,1,1,1,shape,shape,shape,34
27035,706034.0,0,2,3,number,number,color,35
27036,706034.0,0,2,3,number,number,color,36
27037,706034.0,1,1,2,number,number,number,37
27038,706034.0,1,1,2,number,number,number,38
27039,706034.0,1,1,2,number,number,number,39
27040,706034.0,1,1,2,number,number,number,40
27041,706034.0,1,1,2,number,number,number,41
27042,706034.0,0,2,1,color,color,shape,42
27043,706034.0,0,2,2,color,color,number,43
27044,706034.0,1,1,3,color,color,color,44
27045,706034.0,1,1,3,color,color,color,45
27046,706034.0,1,1,3,color,color,color,46
27047,706034.0,0,2,3,number,number,color,47
27048,706034.0,0,2,3,number,number,color,48
27049,706034.0,1,1,2,number,number,number,49
27050,706034.0,1,1,2,number,number,number,50
27051,706034.0,1,1,2,number,number,number,51
27052,706034.0,1,1,2,number,number,number,52
27053,706034.0,0,2,3,shape,shape,color,53
27054,706034.0,0,2,3,shape,shape,color,54
27055,706034.0,1,1,1,shape,shape,shape,55
27056,706034.0,1,1,1,shape,shape,shape,56
27057,706034.0,1,1,1,shape,shape,shape,57
27058,706034.0,1,1,1,shape,shape,shape,58
27059,706034.0,1,1,1,shape,shape,shape,59
27060,706034.0,1,1,3,color,color,color,60
27061,706034.0,1,1,3,color,color,color,61
27062,706034.0,1,1,3,color,color,color,62
27063,706034.0,1,1,3,color,color,color,63
27064,706034.0,1,1,3,color,color,color,64
27065,706034.0,1,1,1,shape,shape,shape,65
27066,706034.0,1,1,1,shape,shape,shape,66
27067,706034.0,1,1,1,shape,shape,shape,67
27068,706034.0,1,1,1,shape,shape,shape,68
27069,706034.0,1,1,1,shape,shape,shape,69
27070,706034.0,0,2,3,number,number,color,70
27071,706034.0,0,2,3,number,number,color,71
27072,706034.0,0,2,3,number,number,color,72
27073,706034.0,1,1,2,number,number,number,73
27074,706034.0,1,1,2,number,number,number,74
27075,706034.0,1,1,2,number,number,number,75
27076,706034.0,1,1,2,number,number,number,76
27077,706034.0,0,2,2,shape,shape,number,77
27078,706034.0,0,2,3,shape,shape,color,78
27079,706034.0,1,1,1,shape,shape,shape,79
27080,706034.0,1,1,1,shape,shape,shape,80
27081,706034.0,1,1,1,shape,shape,shape,81
27082,706034.0,1,1,1,shape,shape,shape,82
27083,706034.0,1,1,3,color,color,color,83
27084,706034.0,1,1,3,color,color,color,84
27085,706034.0,1,1,3,color,color,color,85
27086,706034.0,1,1,3,color,color,color,86
27087,706034.0,1,1,3,color,color,color,87
27088,706034.0,1,1,1,shape,shape,shape,88
27089,706034.0,1,1,1,shape,shape,shape,89
27090,706034.0,1,1,1,shape,shape,shape,90
27091,706034.0,1,1,1,shape,shape,shape,91
27092,706034.0,1,1,1,shape,shape,shape,92
27093,706034.0,1,1,1,shape,shape,shape,93
27094,706034.0,1,1,3,color,color,color,94
27095,706034.0,1,1,3,color,color,color,95
27096,706034.0,1,1,3,color,color,color,96
27097,706034.0,1,1,3,color,color,color,97
27098,706034.0,1,1,3,color,color,color,98
27099,706034.0,1,1,3,color,color,color,99
27100,541645.0,1,1,1,shape,shape,shape,0
27101,541645.0,1,1,1,shape,shape,shape,1
27102,541645.0,1,1,1,shape,shape,shape,2
27103,541645.0,1,1,1,shape,shape,shape,3
27104,541645.0,1,1,1,shape,shape,shape,4
27105,541645.0,1,1,1,shape,shape,shape,5
27106,541645.0,1,1,1,shape,shape,shape,6
27107,541645.0,1,1,1,shape,shape,shape,7
27108,541645.0,1,1,1,shape,shape,shape,8
27109,541645.0,1,1,1,shape,shape,shape,9
27110,541645.0,0,2,3,number,number,color,10
27111,541645.0,0,2,1,number,number,shape,11
27112,541645.0,0,2,3,number,number,color,12
27113,541645.0,0,2,3,number,number,color,13
27114,541645.0,0,2,3,number,number,color,14
27115,541645.0,0,2,3,number,number,color,15
27116,541645.0,0,2,3,number,number,color,16
27117,541645.0,0,2,3,number,number,color,17
27118,541645.0,0,2,3,number,number,color,18
27119,541645.0,1,1,3,color,color,color,19
27120,541645.0,0,2,,color,color,no rule,20
27121,541645.0,1,1,3,color,color,color,21
27122,541645.0,1,1,3,color,color,color,22
27123,541645.0,1,1,3,color,color,color,23
27124,541645.0,1,1,3,color,color,color,24
27125,541645.0,1,1,3,color,color,color,25
27126,541645.0,1,1,3,color,color,color,26
27127,541645.0,1,1,1,shape,shape,shape,27
27128,541645.0,0,3,,shape,shape,time out,28
27129,541645.0,1,1,1,shape,shape,shape,29
27130,541645.0,1,1,1,shape,shape,shape,30
27131,541645.0,1,1,1,shape,shape,shape,31
27132,541645.0,0,2,3,shape,shape,color,32
27133,541645.0,1,1,1,shape,shape,shape,33
27134,541645.0,1,1,1,shape,shape,shape,34
27135,541645.0,0,2,3,number,number,color,35
27136,541645.0,0,2,1,number,number,shape,36
27137,541645.0,0,2,1,number,number,shape,37
27138,541645.0,0,2,3,number,number,color,38
27139,541645.0,0,2,3,number,number,color,39
27140,541645.0,0,2,1,number,number,shape,40
27141,541645.0,0,2,3,number,number,color,41
27142,541645.0,1,1,3,color,color,color,42
27143,541645.0,1,1,3,color,color,color,43
27144,541645.0,1,1,3,color,color,color,44
27145,541645.0,1,1,3,color,color,color,45
27146,541645.0,1,1,3,color,color,color,46
27147,541645.0,0,2,3,number,number,color,47
27148,541645.0,0,2,3,number,number,color,48
27149,541645.0,0,2,3,number,number,color,49
27150,541645.0,0,2,3,number,number,color,50
27151,541645.0,0,2,1,number,number,shape,51
27152,541645.0,0,2,1,number,number,shape,52
27153,541645.0,0,2,3,shape,shape,color,53
27154,541645.0,1,1,1,shape,shape,shape,54
27155,541645.0,1,1,1,shape,shape,shape,55
27156,541645.0,1,1,1,shape,shape,shape,56
27157,541645.0,1,1,1,shape,shape,shape,57
27158,541645.0,1,1,1,shape,shape,shape,58
27159,541645.0,1,1,1,shape,shape,shape,59
27160,541645.0,1,1,3,color,color,color,60
27161,541645.0,1,1,3,color,color,color,61
27162,541645.0,1,1,3,color,color,color,62
27163,541645.0,1,1,3,color,color,color,63
27164,541645.0,1,1,3,color,color,color,64
27165,541645.0,1,1,1,shape,shape,shape,65
27166,541645.0,1,1,1,shape,shape,shape,66
27167,541645.0,1,1,1,shape,shape,shape,67
27168,541645.0,1,1,1,shape,shape,shape,68
27169,541645.0,1,1,1,shape,shape,shape,69
27170,541645.0,0,2,1,number,number,shape,70
27171,541645.0,0,2,1,number,number,shape,71
27172,541645.0,0,2,1,number,number,shape,72
27173,541645.0,0,2,3,number,number,color,73
27174,541645.0,0,2,3,number,number,color,74
27175,541645.0,0,2,1,number,number,shape,75
27176,541645.0,0,2,3,number,number,color,76
27177,541645.0,0,2,3,shape,shape,color,77
27178,541645.0,1,1,1,shape,shape,shape,78
27179,541645.0,1,1,1,shape,shape,shape,79
27180,541645.0,1,1,1,shape,shape,shape,80
27181,541645.0,1,1,1,shape,shape,shape,81
27182,541645.0,1,1,1,shape,shape,shape,82
27183,541645.0,1,1,3,color,color,color,83
27184,541645.0,1,1,3,color,color,color,84
27185,541645.0,1,1,3,color,color,color,85
27186,541645.0,0,2,,color,color,no rule,86
27187,541645.0,1,1,3,color,color,color,87
27188,541645.0,0,2,3,shape,shape,color,88
27189,541645.0,1,1,1,shape,shape,shape,89
27190,541645.0,1,1,1,shape,shape,shape,90
27191,541645.0,1,1,1,shape,shape,shape,91
27192,541645.0,1,1,1,shape,shape,shape,92
27193,541645.0,1,1,1,shape,shape,shape,93
27194,541645.0,1,1,3,color,color,color,94
27195,541645.0,1,1,3,color,color,color,95
27196,541645.0,1,1,3,color,color,color,96
27197,541645.0,1,1,3,color,color,color,97
27198,541645.0,1,1,3,color,color,color,98
27199,541645.0,1,1,3,color,color,color,99
27200,855028.0,0,2,2,shape,shape,number,0
27201,855028.0,0,2,3,shape,shape,color,1
27202,855028.0,0,2,2,shape,shape,number,2
27203,855028.0,0,2,2,shape,shape,number,3
27204,855028.0,0,2,3,shape,shape,color,4
27205,855028.0,0,2,3,shape,shape,color,5
27206,855028.0,1,1,1,shape,shape,shape,6
27207,855028.0,1,1,1,shape,shape,shape,7
27208,855028.0,1,1,1,shape,shape,shape,8
27209,855028.0,1,1,1,shape,shape,shape,9
27210,855028.0,0,2,1,number,number,shape,10
27211,855028.0,0,2,,number,number,no rule,11
27212,855028.0,1,1,2,number,number,number,12
27213,855028.0,1,1,2,number,number,number,13
